bui,LB,LB,LB,LB,MH,MH,MH,MH,MW,MW,MW,MW
app,N,N,S,S,N,N,S,S,N,N,S,S
room,SZ,WZ,SZ,WZ,SZ,WZ,SZ,WZ,SZ,WZ,SZ,WZ
Datetime,,,,,,,,,,,,
2021-12-05 00:00:00+01:00,0.0,0.0,1.0,1.0,0.75,0.75,0.2916666666666667,0.5833333333333334,0.0,0.9096073922483489,0.0,1.0
2021-12-06 00:00:00+01:00,0.0,0.0,1.0,1.0,0.625,0.6666666666666666,0.3333333333333333,0.875,0.0,0.7160910783605834,0.0,0.875
2021-12-07 00:00:00+01:00,0.0,0.0,1.0,1.0,0.625,0.6666666666666666,0.4166666666666667,0.625,0.0,0.683810076868745,0.0,1.0
2021-12-08 00:00:00+01:00,0.0,0.0,1.0,1.0,0.7083333333333334,0.7083333333333334,0.125,0.5,0.0,0.9973404255319149,0.0,1.0
2021-12-09 00:00:00+01:00,0.0,0.0,1.0,1.0,0.625,0.6666666666666666,0.25,1.0,0.0,0.9242424242424243,0.0,1.0
2021-12-10 00:00:00+01:00,0.0,0.0,1.0,1.0,0.625,0.5833333333333334,0.375,0.7083333333333334,0.0,0.375,0.0,1.0
2021-12-11 00:00:00+01:00,0.0,0.0,1.0,1.0,0.9583333333333334,1.0,0.4166666666666667,0.9166666666666666,0.0,0.041666666666666664,0.0,1.0
2021-12-12 00:00:00+01:00,0.0,0.0,1.0,1.0,0.7083333333333334,0.7083333333333334,0.25,0.9583333333333334,0.0,0.03879310344827586,0.0,1.0
2021-12-13 00:00:00+01:00,0.0,0.0,1.0,1.0,0.7083333333333334,0.7083333333333334,0.2916666666666667,0.6666666666666666,0.0,0.3142632743634068,0.0,1.0
2021-12-14 00:00:00+01:00,0.0,0.0,1.0,1.0,0.6666666666666666,0.7083333333333334,0.16666666666666666,0.5,0.0,0.7267672327448357,0.0,1.0
2021-12-15 00:00:00+01:00,0.0,0.5416666666666666,1.0,1.0,1.0,1.0,0.0,0.2916666666666667,0.16666666666666666,0.6781732604961747,0.0,1.0
2021-12-16 00:00:00+01:00,0.0,1.0,1.0,1.0,0.6666666666666666,0.625,0.0,0.25,0.25,0.9583333333333334,0.0,1.0
2021-12-17 00:00:00+01:00,0.0,1.0,1.0,0.9166666666666666,0.7083333333333334,0.7083333333333334,0.0,0.25,0.0,1.0,0.0,1.0
2021-12-18 00:00:00+01:00,0.0,1.0,1.0,1.0,0.8333333333333334,0.7916666666666666,0.25,0.4166666666666667,0.0,0.9166666666666666,0.0,1.0
2021-12-19 00:00:00+01:00,0.0,0.8333333333333334,1.0,0.8333333333333334,0.875,0.8333333333333334,0.2916666666666667,0.7916666666666666,0.041666666666666664,1.0,0.0,1.0
2021-12-20 00:00:00+01:00,0.0,0.3685344827586207,1.0,0.875,0.625,0.5833333333333334,0.3333333333333333,0.625,0.125,1.0,0.0,1.0
2021-12-21 00:00:00+01:00,0.0,0.9583333333333334,1.0,1.0,0.6666666666666666,0.7083333333333334,0.2916666666666667,0.6666666666666666,0.20833333333333334,0.4166666666666667,0.0,1.0
2021-12-22 00:00:00+01:00,0.0,1.0,1.0,1.0,0.5833333333333334,0.625,0.2916666666666667,0.75,0.20833333333333334,0.375,0.0,1.0
2021-12-23 00:00:00+01:00,0.0,1.0,1.0,1.0,0.75,0.75,0.4166666666666667,0.5833333333333334,0.25,0.4166666666666667,0.0,1.0
2021-12-24 00:00:00+01:00,0.0,1.0,0.75,0.6666666666666666,0.75,0.75,0.0,0.4166666666666667,0.125,0.16666666666666666,0.0,1.0
2021-12-25 00:00:00+01:00,0.0,1.0,0.08333333333333333,0.125,0.7083333333333334,0.6666666666666666,0.3333333333333333,0.7083333333333334,0.125,0.0,0.0,1.0
2021-12-26 00:00:00+01:00,0.0,1.0,0.375,0.0,0.5833333333333334,0.5416666666666666,0.375,0.8333333333333334,0.3333333333333333,0.0,0.0,1.0
2021-12-27 00:00:00+01:00,0.0,1.0,0.7916666666666666,0.0,0.875,0.7916666666666666,0.20833333333333334,0.6666666666666666,0.16666666666666666,0.0,0.0,1.0
2021-12-28 00:00:00+01:00,0.0,1.0,0.7083333333333334,0.0,1.0,1.0,0.0,0.5,0.20833333333333334,0.0,0.0,1.0
2021-12-29 00:00:00+01:00,0.0,1.0,0.5416666666666666,0.0,0.8333333333333334,0.8333333333333334,0.08333333333333333,0.20833333333333334,0.0,0.0,0.0,1.0
2021-12-30 00:00:00+01:00,0.0,1.0,0.5833333333333334,0.0,0.7916666666666666,0.7916666666666666,0.08333333333333333,0.4166666666666667,0.16666666666666666,0.0,0.0,0.9166666666666666
2021-12-31 00:00:00+01:00,0.0,1.0,0.041666666666666664,0.0,0.875,0.875,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333334
2022-01-01 00:00:00+01:00,0.0,0.9583333333333334,0.0,0.0,0.875,0.875,0.125,0.2916666666666667,0.125,0.0,0.0,0.875
2022-01-02 00:00:00+01:00,0.0,1.0,0.1111111111111111,0.0,0.5,0.5416666666666666,0.125,0.20833333333333334,0.16666666666666666,0.0,0.0,1.0
2022-01-03 00:00:00+01:00,,,,,0.7083333333333334,0.7083333333333334,0.0,0.16666666666666666,0.0,0.0,0.0,1.0
2022-01-04 00:00:00+01:00,,,,,0.75,0.75,0.0,0.625,0.125,1.0,0.0,0.875
2022-01-05 00:00:00+01:00,,,,,0.75,0.7083333333333334,0.0,0.4166666666666667,0.0,1.0,0.0,1.0
2022-01-06 00:00:00+01:00,,,,,0.875,0.5833333333333334,0.0,0.625,0.0,1.0,0.0,1.0
2022-01-07 00:00:00+01:00,,,,,0.9166666666666666,0.0,0.0,0.4166666666666667,0.0,1.0,0.0,1.0
2022-01-08 00:00:00+01:00,,,,,0.9166666666666666,0.0,0.0,0.625,0.08333333333333333,1.0,0.0,1.0
2022-01-09 00:00:00+01:00,,,,,0.9166666666666666,0.0,0.0,0.5416666666666666,0.5416666666666666,1.0,0.0,1.0
2022-01-10 00:00:00+01:00,0.2857142857142857,1.0,0.6428571428571429,0.0,0.625,0.0,0.20833333333333334,0.4166666666666667,0.5,1.0,0.0,1.0
2022-01-11 00:00:00+01:00,0.00646551724137931,0.4166666666666667,0.5,0.0,0.7083333333333334,0.25,0.16666666666666666,0.5833333333333334,0.3333333333333333,1.0,0.0,1.0
2022-01-12 00:00:00+01:00,0.125,0.75,0.8333333333333334,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.9166666666666666,0.7083333333333334,1.0,0.0,1.0
2022-01-13 00:00:00+01:00,0.0,1.0,0.8333333333333334,0.0,0.6666666666666666,0.20833333333333334,0.4166666666666667,0.5416666666666666,1.0,1.0,0.0,1.0
2022-01-14 00:00:00+01:00,0.0,1.0,0.9166666666666666,0.25,0.6666666666666666,0.6666666666666666,0.4583333333333333,0.7083333333333334,1.0,1.0,0.0,1.0
2022-01-15 00:00:00+01:00,0.0,1.0,1.0,1.0,0.75,0.75,0.4166666666666667,0.6666666666666666,1.0,0.5833333333333334,0.0,1.0
2022-01-16 00:00:00+01:00,0.0,1.0,1.0,1.0,0.875,0.625,0.3333333333333333,0.4166666666666667,1.0,1.0,0.0,1.0
2022-01-17 00:00:00+01:00,0.0,1.0,1.0,1.0,0.875,0.0,0.0,0.375,1.0,1.0,0.0,1.0
2022-01-18 00:00:00+01:00,0.0,0.9968137254901961,0.9959568733153639,0.9968987595038016,1.0,0.0,0.0,0.6428571428571429,1.0,1.0,0.0,1.0
2022-01-19 00:00:00+01:00,0.0,0.9992283950617283,0.9992283950617283,0.9104938271604938,0.9166666666666666,0.0,0.0,0.125,0.6962148726637184,1.0,0.0,1.0
2022-01-20 00:00:00+01:00,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4583333333333333,0.6404393027548215,1.0,0.0,1.0
2022-01-21 00:00:00+01:00,0.0,0.9976851851851851,0.9976851851851851,0.9976851851851851,1.0,0.0,0.0,0.5416666666666666,0.678719813370941,1.0,0.0,1.0
2022-01-22 00:00:00+01:00,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.75,0.6275140620643712,1.0,0.0,1.0
2022-01-23 00:00:00+01:00,0.0,0.7083333333333334,1.0,1.0,0.9583333333333334,0.0,0.08333333333333333,0.3333333333333333,0.6460657802066045,1.0,0.0,1.0
2022-01-24 00:00:00+01:00,0.0,0.20833333333333334,1.0,0.9583333333333334,1.0,0.4583333333333333,0.125,0.4166666666666667,0.6012466743958893,1.0,0.0,1.0
2022-01-25 00:00:00+01:00,0.0,0.75,0.9992816091954023,0.6815476190476191,0.875,0.5833333333333334,0.20833333333333334,0.08333333333333333,0.661947147468161,0.9965277777777778,0.0,1.0
2022-01-26 00:00:00+01:00,0.0,1.0,1.0,1.0,0.7916666666666666,0.20833333333333334,0.20833333333333334,0.041666666666666664,0.5180948330632815,0.875,0.0,1.0
2022-01-27 00:00:00+01:00,0.0,1.0,1.0,1.0,0.7083333333333334,0.6666666666666666,0.08333333333333333,0.0,0.6781264099428066,1.0,0.0,1.0
2022-01-28 00:00:00+01:00,0.0,0.9983333333333334,0.9983333333333334,0.9983333333333334,0.4583333333333333,0.375,0.3333333333333333,0.5,0.6656107164170163,1.0,0.0,1.0
2022-01-29 00:00:00+01:00,0.0,1.0,1.0,1.0,0.9102011494252874,0.25,0.125,0.8333333333333334,0.6939614533252549,1.0,0.0,1.0
2022-01-30 00:00:00+01:00,0.0,0.08333333333333333,1.0,1.0,0.7083333333333334,0.5416666666666666,0.25,0.7916666666666666,0.9144027269027268,1.0,0.0,0.9166666666666666
2022-01-31 00:00:00+01:00,0.0,0.16666666666666666,1.0,0.9583333333333334,0.6666666666666666,0.0,0.25,0.6666666666666666,1.0,1.0,1.0,1.0
2022-02-01 00:00:00+01:00,0.0,0.5833333333333334,1.0,1.0,0.7083333333333334,0.0,0.0,0.7916666666666666,0.4583333333333333,0.6666666666666666,1.0,0.9166666666666666
2022-02-02 00:00:00+01:00,0.0,1.0,1.0,1.0,0.7083333333333334,0.0,0.375,0.7083333333333334,0.3333333333333333,1.0,1.0,0.041666666666666664
2022-02-03 00:00:00+01:00,0.0,1.0,1.0,1.0,0.625,0.0,0.125,0.2916666666666667,0.25,1.0,1.0,0.3275862068965517
2022-02-04 00:00:00+01:00,0.0,1.0,1.0,1.0,0.625,0.0,0.125,0.2916666666666667,0.11381074168797954,0.8906181033019268,1.0,0.375
2022-02-05 00:00:00+01:00,0.0,1.0,1.0,1.0,0.5416666666666666,0.0,0.125,0.3333333333333333,0.07024293457220286,0.8071616425120524,1.0,0.0
2022-02-06 00:00:00+01:00,0.0,1.0,0.9166666666666666,1.0,0.5833333333333334,0.0,0.375,0.5833333333333334,0.2383266375051006,0.7448788438638183,1.0,0.375
2022-02-07 00:00:00+01:00,0.0,1.0,0.5,1.0,0.7083333333333334,0.0,0.20833333333333334,0.4583333333333333,0.20178799489144317,0.9707799145299146,1.0,0.16666666666666666
2022-02-08 00:00:00+01:00,0.0,1.0,1.0,0.4583333333333333,0.7083333333333334,0.0,0.16666666666666666,0.4166666666666667,0.6807676210696779,0.9989316239316239,1.0,0.6666666666666666
2022-02-09 00:00:00+01:00,0.0,1.0,1.0,0.5,0.7083333333333334,0.0,0.25,0.5416666666666666,0.6079418067194108,0.9858129075686022,1.0,0.6666666666666666
2022-02-10 00:00:00+01:00,0.0,1.0,1.0,0.2916666666666667,0.6666666666666666,0.0,0.16666666666666666,0.4166666666666667,0.602096533478662,0.6002579737335835,1.0,0.625
2022-02-11 00:00:00+01:00,0.0,1.0,1.0,0.625,0.7083333333333334,0.0,0.8333333333333334,0.8333333333333334,0.2664417989417989,0.9224941724941725,1.0,0.625
2022-02-12 00:00:00+01:00,0.0,0.875,1.0,0.2916666666666667,0.75,0.0,0.20833333333333334,0.6666666666666666,0.13646747076023394,0.8360353309481217,1.0,0.8333333333333334
2022-02-13 00:00:00+01:00,0.0,0.2916666666666667,1.0,0.4583333333333333,0.7083333333333334,0.0,0.2916666666666667,0.4583333333333333,0.16035624728274908,0.2470779220779221,1.0,0.9166666666666666
2022-02-14 00:00:00+01:00,0.0,0.16666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.0,0.25,0.5,0.12413358538122245,0.7451923076923078,1.0,0.0
2022-02-15 00:00:00+01:00,0.0,0.25,1.0,0.375,0.6666666666666666,0.0,0.2916666666666667,0.25,0.893806195881055,0.9983306623931624,1.0,0.0
2022-02-16 00:00:00+01:00,0.0,0.13043478260869565,0.8695652173913043,0.17391304347826086,0.625,0.0,0.125,0.875,0.6345731465535819,0.8107939352563008,1.0,0.0
2022-02-17 00:00:00+01:00,0.16666666666666666,0.9583333333333334,1.0,0.08333333333333333,0.5416666666666666,0.0,0.041666666666666664,0.16020114942528738,0.35100800012532307,0.9607956642840364,1.0,0.0
2022-02-18 00:00:00+01:00,0.0,0.875,1.0,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.4583333333333333,0.0,0.9984562607204116,1.0,0.0
2022-02-19 00:00:00+01:00,0.0,0.625,0.6666666666666666,0.4166666666666667,1.0,0.16666666666666666,0.0,0.375,0.0,0.787200759643312,1.0,0.0
2022-02-20 00:00:00+01:00,0.0,0.5416666666666666,1.0,1.0,0.6666666666666666,0.4166666666666667,0.0,0.5,0.019047619047619046,0.8212177728554778,1.0,0.0
2022-02-21 00:00:00+01:00,0.0,1.0,1.0,1.0,0.625,0.0,0.0,0.625,0.0,0.6962178115797878,1.0,0.0
2022-02-22 00:00:00+01:00,0.0,0.875,1.0,1.0,0.6658950617283951,0.0,0.0,0.6242283950617283,0.0,0.8343820629026187,1.0,0.0
2022-02-23 00:00:00+01:00,0.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.16666666666666666,0.5833333333333334,0.027243589743589744,1.0,1.0,0.0
2022-02-24 00:00:00+01:00,0.0,0.875,1.0,1.0,0.7083333333333334,0.0,0.3333333333333333,0.25,0.0,0.5833333333333334,1.0,0.0
2022-02-25 00:00:00+01:00,0.0,1.0,1.0,1.0,0.5833333333333334,0.0,0.0,0.7916666666666666,0.19532579755622118,0.16666666666666666,1.0,0.0
2022-02-26 00:00:00+01:00,0.0,1.0,1.0,1.0,0.625,0.0,0.125,0.6666666666666666,0.2441752742763772,0.5833333333333334,1.0,0.2916666666666667
2022-02-27 00:00:00+01:00,0.0,0.9166666666666666,1.0,1.0,0.08333333333333333,0.0,0.2916666666666667,0.4991830065359477,0.20379704301075272,0.625,1.0,1.0
2022-02-28 00:00:00+01:00,0.0,1.0,1.0,0.25,0.7068176807760141,0.0,0.1658653846153846,0.3741987179487179,0.14781746031746032,1.0,1.0,0.6666666666666666
2022-03-01 00:00:00+01:00,0.0,1.0,1.0,0.375,0.625,0.0,0.2916666666666667,0.4166666666666667,0.0775462962962963,0.4,1.0,0.6
2022-03-02 00:00:00+01:00,0.0,1.0,0.2916666666666667,1.0,0.6619318181818182,0.0,0.45359848484848486,0.6619318181818182,0.09876543209876543,1.0,1.0,0.7083333333333334
2022-03-03 00:00:00+01:00,0.0,1.0,0.7083333333333334,1.0,0.7083333333333334,0.0,0.125,0.5416666666666666,0.08045977011494253,1.0,1.0,0.75
2022-03-04 00:00:00+01:00,0.0,1.0,0.625,1.0,0.625,0.0,0.3692528735632184,0.2916666666666667,0.3088496235685242,0.6666666666666666,1.0,0.875
2022-03-05 00:00:00+01:00,0.0,1.0,1.0,1.0,0.75,0.0,0.16666666666666666,0.7083333333333334,0.1113425925925926,1.0,1.0,0.9583333333333334
2022-03-06 00:00:00+01:00,0.0,0.9583333333333334,0.6666666666666666,1.0,0.6666666666666666,0.0,0.2916666666666667,0.08333333333333333,0.49687280887864144,1.0,1.0,1.0
2022-03-07 00:00:00+01:00,0.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.16666666666666666,0.25,0.9213262358884897,1.0,1.0,1.0
2022-03-08 00:00:00+01:00,0.0,0.852372629217709,1.0,1.0,0.6666666666666666,0.0,0.20833333333333334,0.3333333333333333,0.4790871470459066,1.0,1.0,1.0
2022-03-09 00:00:00+01:00,0.0,,1.0,0.9166666666666666,0.6666666666666666,0.0,0.75,0.625,0.1308805150023241,1.0,1.0,0.9583333333333334
2022-03-10 00:00:00+01:00,0.0,,0.625,0.375,0.7083333333333334,0.0,1.0,0.25,0.0,1.0,1.0,0.9583333333333334
2022-03-11 00:00:00+01:00,0.0,,0.7083333333333334,0.6666666666666666,0.6666666666666666,0.0,,0.5,0.06578947368421052,1.0,0.6666666666666666,1.0
2022-03-12 00:00:00+01:00,0.0,,1.0,0.9166666666666666,0.577683615819209,0.0,,0.375,0.08333333333333333,1.0,0.0,0.9166666666666666
2022-03-13 00:00:00+01:00,0.0,,1.0,1.0,0.75,0.0,,0.20833333333333334,0.0,1.0,0.0,1.0
2022-03-14 00:00:00+01:00,0.0,,1.0,1.0,0.5833333333333334,0.0,,0.16666666666666666,0.041666666666666664,1.0,0.0,1.0
2022-03-15 00:00:00+01:00,0.0,,0.5833333333333334,1.0,0.6961247086247085,0.0,,0.25,0.0,0.4583333333333333,0.0,1.0
2022-03-16 00:00:00+01:00,0.0,,0.16666666666666666,1.0,0.625,0.0,,0.375,0.125,0.17391304347826086,0.0,1.0
2022-03-17 00:00:00+01:00,0.0,,0.375,1.0,0.7083333333333334,0.0,,0.25,0.0,0.25,0.0,1.0
2022-03-18 00:00:00+01:00,0.0,,0.9166666666666666,0.8333333333333334,0.5833333333333334,0.0,,0.375,0.0,0.125,0.0,0.5416666666666666
2022-03-19 00:00:00+01:00,0.0,,1.0,0.8333333333333334,0.625,0.0,,0.4583333333333333,0.0,0.16666666666666666,0.0,0.0
2022-03-20 00:00:00+01:00,0.0,,0.2916666666666667,0.9048742138364779,0.7083333333333334,0.0,,0.4166666666666667,0.04841382575757577,0.5,0.0,0.0
2022-03-21 00:00:00+01:00,0.0,,0.625,0.8333333333333334,0.4166666666666667,0.0,,0.4166666666666667,0.0,0.3333333333333333,0.0,0.16666666666666666
2022-03-22 00:00:00+01:00,0.0,0.0,0.375,0.25,0.08333333333333333,0.0,,0.125,0.0,0.20833333333333334,0.0,0.25
2022-03-23 00:00:00+01:00,0.0,0.0,0.20833333333333334,0.08333333333333333,0.625,0.0,,0.0,0.10130718954248367,0.27703387253838857,0.0,0.0
2022-03-24 00:00:00+01:00,0.0,,0.125,0.0,0.5,0.0,,0.0,0.125,0.29099025974025977,0.0,0.0
2022-03-25 00:00:00+01:00,0.0,,0.3333333333333333,0.0,0.6666666666666666,0.0,,0.0,0.9780571219715957,0.3333333333333333,0.0,0.0
2022-03-26 00:00:00+01:00,0.0,,0.16666666666666666,0.0,0.6666666666666666,0.0,,0.0,0.0,0.0,0.0,0.2916666666666667
2022-03-27 00:00:00+01:00,0.0,,0.08695652173913043,0.0,0.5217391304347826,0.0,,0.0,0.0,0.0,0.0,0.4782608695652174
2022-03-28 00:00:00+02:00,0.0,,0.5,0.08333333333333333,0.375,0.0,,0.0,0.16666666666666666,0.0775,0.0,0.4109195402298851
2022-03-29 00:00:00+02:00,0.0,,0.625,0.6666666666666666,0.0,0.0,,0.0,0.20833333333333334,0.39174257759784076,0.0,0.20833333333333334
2022-03-30 00:00:00+02:00,0.0,,0.8333333333333334,1.0,0.0,0.0,,0.16666666666666666,0.0,0.09649122807017545,0.0,0.0
2022-03-31 00:00:00+02:00,0.0,,0.7083333333333334,0.75,0.2916666666666667,0.0,,0.125,0.0,0.5416666666666666,0.0,0.041666666666666664
2022-04-01 00:00:00+02:00,0.0,,0.9166666666666666,0.375,0.4583333333333333,0.0,,0.3333333333333333,0.0,0.40880505511614534,0.0,0.9583333333333334
2022-04-02 00:00:00+02:00,0.0,,1.0,1.0,0.5833333333333334,0.0,,0.5,0.0,0.7667470542297025,0.0,1.0
2022-04-03 00:00:00+02:00,0.0,,1.0,1.0,0.6666666666666666,0.0,,0.7916666666666666,0.0,0.48382435465768797,0.0,1.0
2022-04-04 00:00:00+02:00,0.0,,1.0,1.0,0.16666666666666666,0.0,,0.041666666666666664,0.0,0.4576023391812865,0.0,0.7916666666666666
2022-04-05 00:00:00+02:00,0.0,,0.25,1.0,0.6666666666666666,0.0,,0.20833333333333334,0.0,0.7907608695652174,0.0,1.0
2022-04-06 00:00:00+02:00,0.0,,0.08333333333333333,0.5,0.5833333333333334,0.0,,0.005747126436781609,0.0,0.967257509492428,0.0,0.5
2022-04-07 00:00:00+02:00,0.0,,0.08333333333333333,0.4166666666666667,0.5416666666666666,0.0,,0.0,0.0,0.9115317520411194,0.0,0.08333333333333333
2022-04-08 00:00:00+02:00,0.0,,0.5416666666666666,0.125,0.5833333333333334,0.0,,0.2916666666666667,0.0,0.893666236002237,0.0,0.16666666666666666
2022-04-09 00:00:00+02:00,0.0,,0.0,0.0,0.5833333333333334,0.0,,0.20833333333333334,0.041666666666666664,0.9298207117454136,0.0,0.041666666666666664
2022-04-10 00:00:00+02:00,0.0,,0.0,0.0,0.4583333333333333,0.0,,0.2916666666666667,0.0,1.0,0.0,0.9583333333333334
2022-04-11 00:00:00+02:00,0.0,,0.0,0.0,0.0,0.0,,0.041666666666666664,0.0,1.0,0.0,1.0
2022-04-12 00:00:00+02:00,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.9911192397834555,0.0,0.6666666666666666
2022-04-13 00:00:00+02:00,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.99065920142809,0.0,0.4166666666666667
2022-04-14 00:00:00+02:00,0.0,,0.0,0.0,0.041666666666666664,0.0,,0.0,0.0,1.0,0.0,0.20833333333333334
2022-04-15 00:00:00+02:00,0.0,,0.0,0.0,0.4583333333333333,0.0,,0.0,0.0,0.3333333333333333,0.0,0.0
2022-04-16 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.08333333333333333,0.041666666666666664,0.0,0.0
2022-04-17 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0
2022-04-18 00:00:00+02:00,0.0,0.0,0.0,0.0,0.125,0.0,,0.0,0.0,0.0,0.0,0.0
2022-04-19 00:00:00+02:00,0.0,0.0,0.0,0.0,0.5,0.0,,0.0,0.0,0.0,0.0,0.0
2022-04-20 00:00:00+02:00,0.0,0.25,0.0,0.0,0.375,0.0,,0.0,0.0,0.0,0.0,0.0
2022-04-21 00:00:00+02:00,0.0,,0.0,0.0,0.125,0.0,,0.0,0.0,0.0,0.0,0.0
2022-04-22 00:00:00+02:00,0.0,0.0,0.0,0.0,0.375,0.0,,0.0,0.0,0.0,0.0,0.0
2022-04-23 00:00:00+02:00,0.0,,0.0,0.0,0.20833333333333334,0.0,,0.0,0.0,0.0,0.0,0.125
2022-04-24 00:00:00+02:00,0.0,,0.6666666666666666,0.5,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.7083333333333334
2022-04-25 00:00:00+02:00,0.0,,0.5833333333333334,0.7852011494252874,0.5416666666666666,0.0,0.0,0.20833333333333334,0.0,0.6592690058479532,0.0,0.125
2022-04-26 00:00:00+02:00,0.0,,0.25,1.0,0.4583333333333333,0.0,0.0,0.041666666666666664,0.0,0.9967948717948718,0.0,0.0
2022-04-27 00:00:00+02:00,0.0,,0.20833333333333334,0.5416666666666666,0.5,0.0,0.0,0.0,0.0,0.9868782299741602,0.0,0.0
2022-04-28 00:00:00+02:00,0.0,,0.16666666666666666,0.5833333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-04-29 00:00:00+02:00,0.0,,0.041666666666666664,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
2022-04-30 00:00:00+02:00,0.0,,0.0,0.0,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-01 00:00:00+02:00,0.0,,0.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-02 00:00:00+02:00,0.0,,0.125,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0
2022-05-03 00:00:00+02:00,0.0,0.0,0.0,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-04 00:00:00+02:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0
2022-05-05 00:00:00+02:00,0.0,0.0,0.041666666666666664,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
2022-05-06 00:00:00+02:00,0.0,0.0,0.16666666666666666,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
2022-05-07 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.2916666666666667
2022-05-08 00:00:00+02:00,0.0,0.0,0.125,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.7916666666666666
2022-05-09 00:00:00+02:00,0.0,0.0,0.9166666666666666,0.25,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0
2022-05-10 00:00:00+02:00,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11 00:00:00+02:00,0.0,0.0,0.0,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-12 00:00:00+02:00,0.0,0.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-13 00:00:00+02:00,0.0,0.0,0.0,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-15 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-16 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-17 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-18 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-19 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-20 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-21 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-22 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-23 00:00:00+02:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-24 00:00:00+02:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-25 00:00:00+02:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-26 00:00:00+02:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-27 00:00:00+02:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-28 00:00:00+02:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-29 00:00:00+02:00,0.0,,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-30 00:00:00+02:00,0.0,,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
